dataset,variant,attack,attack_seed,calibration_rows_per_group,evaluation_rows_per_group,latent_draws,calibration_raw_auc,orientation_selected_on_calibration,calibration_threshold,evaluation_auc,evaluation_accuracy,evaluation_balanced_accuracy,evaluation_tpr_at_calibrated_threshold,evaluation_fpr_at_calibrated_threshold,evaluation_membership_advantage,tpr_at_fpr_0.001,tpr_at_fpr_0.01,tpr_at_fpr_0.05
ecg,countergan,single_draw_loss_threshold,101,1000,1000,16,0.527561,1,-0.0690411627292633,0.402909,0.508,0.508,0.116,0.1,0.016,0.006,0.024,0.057
ecg,countergan,multi_draw_reconstruction,101,1000,1000,16,0.513485,1,-0.0618772991001606,0.362381,0.462,0.462,0.134,0.21,-0.07599999999999998,0.019,0.035,0.058
ecg,countergan,multi_draw_mean_objective,101,1000,1000,16,0.530675,1,-0.07201023399829865,0.434313,0.5295,0.5295000000000001,0.126,0.067,0.059,0.01,0.057,0.106
ecg,countergan,calibrated_gaussian_reconstruction_likelihood,101,1000,1000,16,0.47128000000000003,-1,1.5003951819160897,0.525367,0.5105,0.5105,0.516,0.495,0.02100000000000002,0.003,0.01,0.045
ecg,countergan,released_discriminator_score,101,1000,1000,0,0.7757860000000001,1,1.0668257474899292,0.726033,0.709,0.709,0.709,0.291,0.418,0.019,0.155,0.196
ecg,dp_eps16,single_draw_loss_threshold,101,1000,1000,16,0.6118410000000001,1,-0.13575579226016998,0.42270599999999997,0.4555,0.4555,0.515,0.604,-0.08899999999999997,0.026,0.046,0.075
ecg,dp_eps16,multi_draw_reconstruction,101,1000,1000,16,0.573112,1,-0.11066063493490219,0.382434,0.4325,0.4325,0.576,0.711,-0.135,0.038,0.056,0.074
ecg,dp_eps16,multi_draw_mean_objective,101,1000,1000,16,0.6162860000000001,1,-0.32493355870246887,0.439874,0.4955,0.4955,0.896,0.905,-0.009000000000000008,0.043,0.053,0.086
ecg,dp_eps16,calibrated_gaussian_reconstruction_likelihood,101,1000,1000,16,0.584151,1,-0.7160903843180881,0.42560000000000003,0.4555,0.4555,0.657,0.746,-0.08899999999999997,0.011,0.067,0.087
ecg,dp_eps16,released_discriminator_score,101,1000,1000,0,0.7913100000000001,1,0.89517742395401,0.722303,0.688,0.688,0.68,0.304,0.37600000000000006,0.03,0.135,0.208
ecg,dp_eps8,single_draw_loss_threshold,101,1000,1000,16,0.560671,1,-0.10123646259307861,0.438225,0.4925,0.4925,0.266,0.281,-0.015000000000000013,0.025,0.04,0.091
ecg,dp_eps8,multi_draw_reconstruction,101,1000,1000,16,0.5501320000000001,1,-0.09036789834499359,0.37893800000000005,0.4165,0.4165,0.361,0.528,-0.16700000000000004,0.019,0.047,0.079
ecg,dp_eps8,multi_draw_mean_objective,101,1000,1000,16,0.56374,1,-0.30296164751052856,0.445395,0.4865,0.4865,0.87,0.897,-0.027000000000000024,0.049,0.071,0.113
ecg,dp_eps8,calibrated_gaussian_reconstruction_likelihood,101,1000,1000,16,0.562128,1,-0.8420705212849909,0.419605,0.4245,0.4245,0.376,0.527,-0.15100000000000002,0.018,0.056,0.089
ecg,dp_eps8,released_discriminator_score,101,1000,1000,0,0.803798,1,0.19741113483905792,0.743935,0.67,0.6699999999999999,0.735,0.395,0.33999999999999997,0.032,0.17,0.205
ecg,dp_eps4,single_draw_loss_threshold,101,1000,1000,16,0.5449774999999999,1,-0.121495321393013,0.4846059999999999,0.518,0.518,0.379,0.343,0.035999999999999976,0.009,0.036,0.082
ecg,dp_eps4,multi_draw_reconstruction,101,1000,1000,16,0.576248,1,-0.10054808855056763,0.45396,0.495,0.495,0.497,0.507,-0.010000000000000009,0.005,0.023,0.063
ecg,dp_eps4,multi_draw_mean_objective,101,1000,1000,16,0.49054,-1,0.1733524203300476,0.523416,0.5285,0.5285,0.528,0.471,0.05700000000000005,0.012,0.04,0.095
ecg,dp_eps4,calibrated_gaussian_reconstruction_likelihood,101,1000,1000,16,0.604465,1,-0.7743982881773017,0.518254,0.504,0.504,0.617,0.609,0.008000000000000007,0.017,0.036,0.076
ecg,dp_eps4,released_discriminator_score,101,1000,1000,0,0.8033929999999999,1,0.6769286394119263,0.7471629999999999,0.6595,0.6595,0.659,0.34,0.319,0.031,0.159,0.203
ecg,dp_eps2,single_draw_loss_threshold,101,1000,1000,16,0.5236155,1,-0.1238308772444725,0.475179,0.5295,0.5295,0.328,0.269,0.059,0.0,0.041,0.098
ecg,dp_eps2,multi_draw_reconstruction,101,1000,1000,16,0.5242279999999999,1,-0.09574989974498749,0.435535,0.496,0.496,0.395,0.403,-0.008000000000000007,0.004,0.037,0.085
ecg,dp_eps2,multi_draw_mean_objective,101,1000,1000,16,0.6015320000000001,1,-0.23598039150238037,0.48911699999999997,0.5,0.5,0.74,0.74,0.0,0.031,0.064,0.106
ecg,dp_eps2,calibrated_gaussian_reconstruction_likelihood,101,1000,1000,16,0.6603089999999999,1,-2.2974899687566848,0.621382,0.5765,0.5765,0.562,0.409,0.15300000000000008,0.007,0.05,0.156
ecg,dp_eps2,released_discriminator_score,101,1000,1000,0,0.7510009999999999,1,0.7211449146270752,0.7650460000000001,0.7065,0.7065,0.618,0.205,0.41300000000000003,0.029,0.187,0.197
ecg,countergan,single_draw_loss_threshold,202,1000,1000,16,0.520825,1,-0.07469138503074646,0.4154835,0.496,0.496,0.161,0.169,-0.008000000000000007,0.011,0.021,0.072
ecg,countergan,multi_draw_reconstruction,202,1000,1000,16,0.506243,1,-0.05662595480680466,0.363182,0.473,0.47300000000000003,0.135,0.189,-0.05399999999999999,0.013,0.032,0.066
ecg,countergan,multi_draw_mean_objective,202,1000,1000,16,0.515277,1,-0.07366673648357391,0.43509000000000003,0.5315,0.5315,0.159,0.096,0.063,0.005,0.055,0.118
ecg,countergan,calibrated_gaussian_reconstruction_likelihood,202,1000,1000,16,0.44923599999999997,-1,1.6666832139624856,0.519986,0.511,0.511,0.434,0.412,0.02200000000000002,0.003,0.006,0.058
ecg,countergan,released_discriminator_score,202,1000,1000,0,0.7728269999999999,1,0.8796502351760864,0.7427619999999999,0.7365,0.7364999999999999,0.743,0.27,0.473,0.042,0.142,0.178
ecg,dp_eps16,single_draw_loss_threshold,202,1000,1000,16,0.595919,1,-0.13321152329444885,0.421206,0.4475,0.4475,0.477,0.582,-0.10499999999999998,0.022,0.036,0.081
ecg,dp_eps16,multi_draw_reconstruction,202,1000,1000,16,0.566757,1,-0.103277787566185,0.370716,0.406,0.406,0.486,0.674,-0.18800000000000006,0.044,0.063,0.083
ecg,dp_eps16,multi_draw_mean_objective,202,1000,1000,16,0.6171639999999999,1,-0.1470411866903305,0.435318,0.43,0.43000000000000005,0.465,0.605,-0.13999999999999996,0.043,0.057,0.085
ecg,dp_eps16,calibrated_gaussian_reconstruction_likelihood,202,1000,1000,16,0.5776159999999999,1,-1.2101637442227868,0.397953,0.4165,0.4165,0.513,0.68,-0.16700000000000004,0.014,0.078,0.098
ecg,dp_eps16,released_discriminator_score,202,1000,1000,0,0.7950799999999999,1,0.7805533409118652,0.725662,0.677,0.677,0.665,0.311,0.35400000000000004,0.041,0.133,0.204
ecg,dp_eps8,single_draw_loss_threshold,202,1000,1000,16,0.546912,1,-0.2883812487125397,0.4457,0.4985,0.4985,0.944,0.947,-0.0030000000000000027,0.023,0.042,0.081
ecg,dp_eps8,multi_draw_reconstruction,202,1000,1000,16,0.5325949999999999,1,-0.0680355653166771,0.372142,0.459,0.45899999999999996,0.207,0.289,-0.08199999999999999,0.011,0.045,0.084
ecg,dp_eps8,multi_draw_mean_objective,202,1000,1000,16,0.552567,1,-0.2895760238170624,0.45010800000000006,0.4985,0.4985,0.898,0.901,-0.0030000000000000027,0.027,0.058,0.104
ecg,dp_eps8,calibrated_gaussian_reconstruction_likelihood,202,1000,1000,16,0.59287,1,-1.092058336980582,0.429639,0.456,0.456,0.633,0.721,-0.08799999999999997,0.012,0.043,0.095
ecg,dp_eps8,released_discriminator_score,202,1000,1000,0,0.8053920000000001,1,0.3202674686908722,0.738491,0.6725,0.6725,0.703,0.358,0.345,0.047,0.159,0.2
ecg,dp_eps4,single_draw_loss_threshold,202,1000,1000,16,0.544441,1,-0.1240173727273941,0.484571,0.5075,0.5075000000000001,0.395,0.38,0.015000000000000013,0.005,0.016,0.074
ecg,dp_eps4,multi_draw_reconstruction,202,1000,1000,16,0.5669489999999999,1,-0.09963889420032501,0.447141,0.4825,0.4825,0.496,0.531,-0.03500000000000003,0.018,0.028,0.055
ecg,dp_eps4,multi_draw_mean_objective,202,1000,1000,16,0.514665,1,-0.12169072031974792,0.496565,0.534,0.534,0.253,0.185,0.068,0.016,0.035,0.08
ecg,dp_eps4,calibrated_gaussian_reconstruction_likelihood,202,1000,1000,16,0.6720370000000001,1,-1.2851581073296274,0.552658,0.5505,0.5505,0.641,0.54,0.10099999999999998,0.016,0.039,0.067
ecg,dp_eps4,released_discriminator_score,202,1000,1000,0,0.8023889999999999,1,0.8515640497207642,0.739593,0.6795,0.6795,0.628,0.269,0.359,0.046,0.153,0.198
ecg,dp_eps2,single_draw_loss_threshold,202,1000,1000,16,0.507589,1,-0.11509323120117188,0.48751,0.5215,0.5215000000000001,0.267,0.224,0.04300000000000001,0.02,0.035,0.087
ecg,dp_eps2,multi_draw_reconstruction,202,1000,1000,16,0.515752,1,-0.10209159553050995,0.445415,0.489,0.489,0.457,0.479,-0.021999999999999964,0.01,0.037,0.099
ecg,dp_eps2,multi_draw_mean_objective,202,1000,1000,16,0.616052,1,-0.24716858565807343,0.503074,0.504,0.504,0.751,0.743,0.008000000000000007,0.044,0.056,0.09
ecg,dp_eps2,calibrated_gaussian_reconstruction_likelihood,202,1000,1000,16,0.6666719999999999,1,-2.3494292589499777,0.614231,0.571,0.571,0.415,0.273,0.14199999999999996,0.01,0.051,0.18
ecg,dp_eps2,released_discriminator_score,202,1000,1000,0,0.7493415,1,0.6771931648254395,0.7543574999999998,0.715,0.715,0.617,0.187,0.43,0.095,0.181,0.189
ecg,countergan,single_draw_loss_threshold,303,1000,1000,16,0.538991,1,-0.07495047897100449,0.40092700000000003,0.4925,0.4925,0.146,0.161,-0.015000000000000013,0.015,0.027,0.071
ecg,countergan,multi_draw_reconstruction,303,1000,1000,16,0.529409,1,-0.06098812073469162,0.354125,0.457,0.457,0.135,0.221,-0.086,0.01,0.03,0.046
ecg,countergan,multi_draw_mean_objective,303,1000,1000,16,0.538008,1,-0.15141122043132782,0.425612,0.4765,0.4765,0.868,0.915,-0.04700000000000004,0.008,0.054,0.119
ecg,countergan,calibrated_gaussian_reconstruction_likelihood,303,1000,1000,16,0.45739399999999997,-1,1.8968868850340836,0.535323,0.509,0.509,0.37,0.352,0.018000000000000016,0.002,0.013,0.049
ecg,countergan,released_discriminator_score,303,1000,1000,0,0.7538049999999998,1,0.9468957781791687,0.728823,0.7095,0.7095,0.708,0.289,0.419,0.012,0.128,0.177
ecg,dp_eps16,single_draw_loss_threshold,303,1000,1000,16,0.6323970000000001,1,-0.1585763394832611,0.409553,0.389,0.389,0.589,0.811,-0.2220000000000001,0.032,0.055,0.092
ecg,dp_eps16,multi_draw_reconstruction,303,1000,1000,16,0.615812,1,-0.10618557780981064,0.374506,0.4195,0.4195,0.507,0.668,-0.16100000000000003,0.031,0.057,0.08
ecg,dp_eps16,multi_draw_mean_objective,303,1000,1000,16,0.6515279999999999,1,-0.31413406133651733,0.430055,0.5025,0.5025000000000001,0.91,0.905,0.0050000000000000044,0.032,0.048,0.082
ecg,dp_eps16,calibrated_gaussian_reconstruction_likelihood,303,1000,1000,16,0.5675169999999999,1,-0.6959977732964805,0.38533599999999996,0.424,0.42400000000000004,0.518,0.67,-0.15200000000000002,0.04,0.065,0.091
ecg,dp_eps16,released_discriminator_score,303,1000,1000,0,0.781704,1,0.34815967082977295,0.724833,0.676,0.6759999999999999,0.736,0.384,0.352,0.015,0.091,0.198
ecg,dp_eps8,single_draw_loss_threshold,303,1000,1000,16,0.592735,1,-0.0968000516295433,0.44709699999999997,0.4945,0.4945,0.243,0.254,-0.01100000000000001,0.003,0.035,0.094
ecg,dp_eps8,multi_draw_reconstruction,303,1000,1000,16,0.596022,1,-0.08927609026432037,0.373503,0.4085,0.4085,0.347,0.53,-0.18300000000000005,0.012,0.048,0.085
ecg,dp_eps8,multi_draw_mean_objective,303,1000,1000,16,0.5936469999999999,1,-0.39739179611206055,0.44009,0.4875,0.48750000000000004,0.916,0.941,-0.02499999999999991,0.009,0.055,0.125
ecg,dp_eps8,calibrated_gaussian_reconstruction_likelihood,303,1000,1000,16,0.5514349999999999,1,-0.6272614763103235,0.37908200000000003,0.4115,0.4115,0.355,0.532,-0.17700000000000005,0.008,0.056,0.092
ecg,dp_eps8,released_discriminator_score,303,1000,1000,0,0.794531,1,0.46421509981155396,0.7501520000000002,0.683,0.683,0.717,0.351,0.366,0.022,0.137,0.187
ecg,dp_eps4,single_draw_loss_threshold,303,1000,1000,16,0.5775239999999999,1,-0.12664435803890228,0.493864,0.514,0.514,0.421,0.393,0.02799999999999997,0.007,0.023,0.078
ecg,dp_eps4,multi_draw_reconstruction,303,1000,1000,16,0.6208049999999999,1,-0.10037101805210114,0.455005,0.49,0.49,0.496,0.516,-0.020000000000000018,0.003,0.029,0.063
ecg,dp_eps4,multi_draw_mean_objective,303,1000,1000,16,0.530833,1,-0.11351790279150009,0.487942,0.5515,0.5515,0.225,0.122,0.10300000000000001,0.022,0.052,0.119
ecg,dp_eps4,calibrated_gaussian_reconstruction_likelihood,303,1000,1000,16,0.598118,1,-0.6059306401853369,0.45985300000000007,0.492,0.492,0.503,0.519,-0.016000000000000014,0.006,0.028,0.068
ecg,dp_eps4,released_discriminator_score,303,1000,1000,0,0.7897740000000001,1,0.7983310222625732,0.748476,0.6775,0.6775,0.646,0.291,0.35500000000000004,0.025,0.11,0.183
ecg,dp_eps2,single_draw_loss_threshold,303,1000,1000,16,0.565428,1,-0.11785253137350082,0.49001300000000003,0.5365,0.5365,0.3,0.227,0.07299999999999998,0.0,0.033,0.088
ecg,dp_eps2,multi_draw_reconstruction,303,1000,1000,16,0.581164,1,-0.11162646859884262,0.447019,0.4655,0.4655,0.533,0.602,-0.06899999999999995,0.001,0.032,0.099
ecg,dp_eps2,multi_draw_mean_objective,303,1000,1000,16,0.629759,1,-0.23790648579597473,0.49722099999999997,0.513,0.513,0.771,0.745,0.026000000000000023,0.033,0.05,0.106
ecg,dp_eps2,calibrated_gaussian_reconstruction_likelihood,303,1000,1000,16,0.6921419999999999,1,-1.0322555724161422,0.57397,0.567,0.5670000000000001,0.679,0.545,0.134,0.006,0.034,0.12
ecg,dp_eps2,released_discriminator_score,303,1000,1000,0,0.7412369999999999,1,0.6093196868896484,0.766496,0.718,0.718,0.632,0.196,0.436,0.016,0.168,0.179
ecg,countergan,single_draw_loss_threshold,404,1000,1000,16,0.5256369999999999,1,-0.15559132397174835,0.397201,0.4595,0.4595,0.872,0.953,-0.08099999999999996,0.009,0.014,0.059
ecg,countergan,multi_draw_reconstruction,404,1000,1000,16,0.5144309999999999,1,-0.057855237275362015,0.352049,0.4765,0.4765,0.125,0.172,-0.046999999999999986,0.015,0.028,0.053
ecg,countergan,multi_draw_mean_objective,404,1000,1000,16,0.5252549999999999,1,-0.0725633054971695,0.426004,0.528,0.528,0.134,0.078,0.05600000000000001,0.005,0.039,0.112
ecg,countergan,calibrated_gaussian_reconstruction_likelihood,404,1000,1000,16,0.441751,-1,1.6571749434808059,0.528413,0.522,0.522,0.538,0.494,0.04400000000000004,0.002,0.019,0.069
ecg,countergan,released_discriminator_score,404,1000,1000,0,0.7756609999999999,1,0.9439440369606018,0.73726,0.7225,0.7224999999999999,0.723,0.278,0.44499999999999995,0.02,0.14,0.185
ecg,dp_eps16,single_draw_loss_threshold,404,1000,1000,16,0.6253955,1,-0.13201364874839783,0.421603,0.4545,0.4545,0.485,0.576,-0.09099999999999997,0.024,0.051,0.086
ecg,dp_eps16,multi_draw_reconstruction,404,1000,1000,16,0.593055,1,-0.10894681513309479,0.378142,0.412,0.41200000000000003,0.537,0.713,-0.17599999999999993,0.045,0.058,0.076
ecg,dp_eps16,multi_draw_mean_objective,404,1000,1000,16,0.631297,1,-0.33875590562820435,0.455172,0.4925,0.4925,0.906,0.921,-0.015000000000000013,0.036,0.047,0.077
ecg,dp_eps16,calibrated_gaussian_reconstruction_likelihood,404,1000,1000,16,0.5365510000000001,1,-0.25657746315345864,0.38399200000000006,0.415,0.41500000000000004,0.544,0.714,-0.16999999999999993,0.045,0.063,0.083
ecg,dp_eps16,released_discriminator_score,404,1000,1000,0,0.7838040000000001,1,0.4036239981651306,0.734885,0.6895,0.6895,0.746,0.367,0.379,0.036,0.105,0.209
ecg,dp_eps8,single_draw_loss_threshold,404,1000,1000,16,0.579216,1,-0.2890901565551758,0.434969,0.4885,0.4885,0.947,0.97,-0.02300000000000002,0.01,0.044,0.076
ecg,dp_eps8,multi_draw_reconstruction,404,1000,1000,16,0.564781,1,-0.08979465812444687,0.37638799999999994,0.4045,0.40449999999999997,0.368,0.559,-0.19100000000000006,0.009,0.049,0.092
ecg,dp_eps8,multi_draw_mean_objective,404,1000,1000,16,0.5790310000000001,1,-0.41249698400497437,0.46049399999999996,0.497,0.497,0.939,0.945,-0.006000000000000005,0.013,0.052,0.104
ecg,dp_eps8,calibrated_gaussian_reconstruction_likelihood,404,1000,1000,16,0.564781,1,0.10047590421090236,0.37638799999999994,0.4045,0.40449999999999997,0.368,0.559,-0.19100000000000006,0.009,0.049,0.092
ecg,dp_eps8,released_discriminator_score,404,1000,1000,0,0.795636,1,0.5547739863395691,0.750299,0.6885,0.6885,0.717,0.34,0.37699999999999995,0.038,0.152,0.206
ecg,dp_eps4,single_draw_loss_threshold,404,1000,1000,16,0.559431,1,-0.11590409278869629,0.49122699999999997,0.52,0.52,0.347,0.307,0.03999999999999998,0.005,0.018,0.071
ecg,dp_eps4,multi_draw_reconstruction,404,1000,1000,16,0.59021,1,-0.10091158002614975,0.464196,0.4935,0.4935,0.5,0.513,-0.013000000000000012,0.012,0.031,0.066
ecg,dp_eps4,multi_draw_mean_objective,404,1000,1000,16,0.516953,1,-0.45143643021583557,0.5085970000000001,0.5005,0.5005000000000001,0.92,0.919,0.0010000000000000009,0.033,0.056,0.097
ecg,dp_eps4,calibrated_gaussian_reconstruction_likelihood,404,1000,1000,16,0.59021,1,0.04129064124336357,0.464196,0.4935,0.4935,0.5,0.513,-0.013000000000000012,0.012,0.031,0.066
ecg,dp_eps4,released_discriminator_score,404,1000,1000,0,0.788354,1,0.9809736013412476,0.751256,0.694,0.694,0.637,0.249,0.388,0.038,0.137,0.197
ecg,dp_eps2,single_draw_loss_threshold,404,1000,1000,16,0.54391,1,-0.11937080323696136,0.484638,0.53,0.53,0.315,0.255,0.06,0.013,0.028,0.083
ecg,dp_eps2,multi_draw_reconstruction,404,1000,1000,16,0.5442629999999999,1,-0.09772194921970367,0.44254800000000005,0.491,0.491,0.416,0.434,-0.018000000000000016,0.004,0.04,0.094
ecg,dp_eps2,multi_draw_mean_objective,404,1000,1000,16,0.6401239999999999,1,-0.2416481077671051,0.52746,0.525,0.525,0.783,0.733,0.050000000000000044,0.038,0.063,0.104
ecg,dp_eps2,calibrated_gaussian_reconstruction_likelihood,404,1000,1000,16,0.680156,1,-0.6070189716599226,0.5794980000000001,0.565,0.565,0.653,0.523,0.13,0.01,0.035,0.131
ecg,dp_eps2,released_discriminator_score,404,1000,1000,0,0.742065,1,0.6037956476211548,0.764818,0.7225,0.7225,0.647,0.202,0.445,0.053,0.179,0.196
ecg,countergan,single_draw_loss_threshold,505,1000,1000,16,0.5156799999999999,1,-0.15258069336414337,0.39570599999999995,0.4475,0.44749999999999995,0.822,0.927,-0.1050000000000001,0.015,0.023,0.072
ecg,countergan,multi_draw_reconstruction,505,1000,1000,16,0.506882,1,-0.14150433242321014,0.357704,0.4625,0.4625,0.901,0.976,-0.07499999999999996,0.023,0.04,0.063
ecg,countergan,multi_draw_mean_objective,505,1000,1000,16,0.517423,1,-0.15264087915420532,0.423404,0.47,0.47,0.855,0.915,-0.06000000000000005,0.021,0.056,0.113
ecg,countergan,calibrated_gaussian_reconstruction_likelihood,505,1000,1000,16,0.45447699999999996,-1,1.7951721971423615,0.498506,0.5065,0.5065,0.602,0.589,0.013000000000000012,0.002,0.008,0.034
ecg,countergan,released_discriminator_score,505,1000,1000,0,0.7542920000000001,1,0.6372177600860596,0.717134,0.7285,0.7284999999999999,0.767,0.31,0.457,0.018,0.161,0.188
